"school_id","school_name","year","long_name","primary_category","student_count_total","student_count_low_income","student_count_black","student_count_hispanic","student_count_white","student_count_asian","student_count_native_american","student_count_other_ethnicity","student_count_asian_pacific_islander","student_count_multi","student_count_hawaiian_pacific_islander","student_count_ethnicity_not_available","number_students_tested_ela","percent_did_not_meet_ela","percent_partially_met_ela","percent_approached_ela","percent_met_ela","percent_exceeded_ela","percent_met_or_exceeded_ela","number_students_tested_math","percent_did_not_meet_math","percent_partially_met_math","percent_approached_math","percent_met_math","percent_exceeded_math","percent_met_or_exceeded_math"
400021,"CATALYST - CIRCLE ROCK",2019,"Catalyst Elementary Charter School - Circle Rock","ES",512,461,498,9,0,2,0,0,0,1,0,2,333,26.1,32.7,26.1,14.4,0.6,15,334,27.8,34.1,25.7,11.7,0.6,12.3
609866,"COONLEY",2019,"John C Coonley Elementary School","ES",1029,131,21,193,681,52,1,0,0,76,5,0,549,2.7,8.2,20.2,54.8,14,68.9,542,3.1,10.7,20.8,49.6,15.7,65.3
610329,"OROZCO",2019,"Orozco Fine Arts & Sciences Elementary School","ES",457,401,9,441,3,2,1,0,0,1,0,0,415,18.8,21,25.5,30.6,4.1,34.7,412,15,28.9,28.4,24.5,3.2,27.7
610073,"MITCHELL",2019,"Ellen Mitchell Elementary School","ES",408,154,50,181,156,4,1,0,0,16,0,0,263,6.5,12.9,28.1,43.3,9.1,52.5,263,7.6,17.1,34.2,36.1,4.9,41.1
400011,"LOCKE A",2019,"Alain Locke Charter School","ES",467,425,449,3,0,0,0,0,0,0,0,15,260,7.7,17.3,31.2,37.3,6.5,43.8,260,6.9,28.1,38.1,25,1.9,26.9
610198,"TAYLOR",2019,"Douglas Taylor Elementary School","ES",411,399,37,349,24,0,0,0,0,1,0,0,182,34.6,24.2,23.1,15.4,2.7,18.1,185,25.4,27.6,26.5,18.9,1.6,20.5
609786,"AVALON PARK",2019,"Avalon Park Elementary School","ES",237,227,234,2,0,1,0,0,0,0,0,0,169,39.6,30.2,14.8,14.8,0.6,15.4,169,38.5,37.3,16.6,7.7,0,7.7
610005,"HUGHES C",2019,"Charles Evans Hughes Elementary School","ES",264,248,259,4,0,0,0,0,0,0,1,0,153,34.6,35.3,21.6,8.5,0,8.5,153,29.4,34,25.5,11.1,0,11.1
400043,"HOPE LEARNING ACADEMY",2019,"Hope Institute Learning Academy","ES",275,242,238,28,3,1,0,0,0,2,0,3,135,39.3,28.1,20.7,11.9,0,11.9,135,32.6,40,21.5,5.9,0,5.9
610227,"WHITNEY",2019,"Eli Whitney Elementary School","ES",818,792,1,808,8,0,1,0,0,0,0,0,632,24.1,20.3,29.4,23.7,2.5,26.3,631,19,31.9,24.9,22.2,2.1,24.2
609791,"BASS",2019,"Perkins Bass Elementary School","ES",425,417,405,19,0,0,0,0,0,0,0,1,266,39.5,37.2,15.4,7.9,0,7.9,266,42.1,39.8,13.2,4.9,0,4.9
400162,"INTRINSIC HS",2019,"Intrinsic Charter School","HS",1005,876,36,930,32,3,0,0,0,1,0,3,323,24.1,21.4,29.7,22.9,1.9,24.8,322,22,27.6,28.3,20.5,1.6,22
610004,"CULLEN",2019,"Countee Cullen Elementary School","ES",199,186,194,4,0,0,0,0,0,1,0,0,133,30.8,27.8,28.6,12.8,0,12.8,132,18.9,41.7,29.5,9.8,0,9.8
609899,"EBINGER",2019,"Christian Ebinger Elementary School","ES",878,129,4,99,740,20,1,0,0,13,1,0,537,4.3,6.7,19,57.7,12.3,70,537,4.8,8.9,27,49.5,9.7,59.2
400079,"ACERO - ZIZUMBO",2019,"Acero Charter Schools - SPC Daniel Zizumbo","ES",615,531,1,598,11,1,2,0,0,2,0,0,411,14.8,20,30.2,31.1,3.9,35,413,15,22.8,34.4,25.7,2.2,27.8
610130,"PIRIE",2019,"John T Pirie Fine Arts & Academic Center ES","ES",271,243,264,1,1,0,0,0,0,5,0,0,145,24.1,26.2,30.3,18.6,0.7,19.3,145,17.2,38.6,33.8,8.3,2.1,10.3
609863,"COLUMBUS",2019,"Christopher Columbus Elementary School","ES",259,181,22,68,159,3,0,0,0,7,0,0,170,10,17.6,25.3,40,7.1,47.1,170,7.6,22.4,35.3,32.4,2.4,34.7
610548,"STEM",2019,"STEM Magnet Academy","ES",445,158,143,119,62,106,1,0,0,12,2,0,220,2.3,8.6,15.5,57.3,16.4,73.6,220,1.4,13.2,17.7,54.5,13.2,67.7
400035,"CHICAGO MATH & SCIENCE HS",2019,"Chicago Math and Science Academy Charter School","HS",602,530,199,296,35,60,2,0,0,10,0,0,247,21.5,26.7,32.4,18.2,1.2,19.4,247,13,33.2,30.8,21.9,1.2,23.1
609897,"EARLE",2019,"Charles W Earle Elementary School","ES",328,270,294,28,0,0,0,0,0,5,0,1,184,40.2,31,18.5,10.3,0,10.3,185,29.7,35.1,25.4,9.2,0.5,9.7
610217,"WARD J",2019,"James Ward Elementary School","ES",572,446,68,56,36,408,2,0,0,2,0,0,351,10.5,15.4,26.8,41.3,6,47.3,351,3.7,16.2,23.4,42.2,14.5,56.7
610542,"WEST RIDGE",2019,"West Ridge Elementary School","ES",766,648,50,159,286,261,2,0,0,8,0,0,503,16.7,17.7,22.9,32.8,9.9,42.7,500,15,20,23.8,32.8,8.4,41.2
610268,"ASHE",2019,"Arthur R Ashe Elementary School","ES",358,324,348,4,1,0,0,0,0,1,1,3,181,42,30.4,16.6,10.5,0.6,11,181,39.2,36.5,17.7,6.1,0.6,6.6
609844,"CARTER",2019,"William W Carter Elementary School","ES",336,322,326,8,0,0,1,0,0,1,0,0,240,32.5,32.5,21.3,12.1,1.7,13.8,241,25.3,40.2,22.4,11.6,0.4,12
609973,"ZAPATA",2019,"Emiliano Zapata Elementary Academy","ES",674,637,2,668,3,1,0,0,0,0,0,0,475,12.2,16,29.1,36.6,6.1,42.7,474,7.8,20.3,27.4,40.7,3.8,44.5
609959,"HAINES",2019,"John Charles Haines Elementary School","ES",643,559,105,12,0,524,0,0,0,1,1,0,480,9.8,13.3,25.2,41.9,9.8,51.7,479,4.6,10.9,24.4,45.5,14.6,60.1
610347,"CLAREMONT",2019,"Claremont Academy Elementary School","ES",446,430,361,74,5,0,0,0,0,2,4,0,247,39.3,34.8,19.8,6.1,0,6.1,247,33.2,34.4,25.1,7.3,0,7.3
610523,"EDISON PARK",2019,"Edison Park Elementary School","ES",564,83,4,114,412,24,1,0,0,9,0,0,338,4.1,13.3,31.4,47.6,3.6,51.2,339,5.9,23,32.7,36.3,2.1,38.3
610271,"JENSEN",2019,"Jensen Elementary Scholastic Academy","ES",388,383,374,12,0,0,1,0,0,1,0,0,248,40.3,29.4,21.4,8.9,0,8.9,246,39.4,35.8,19.1,5.7,0,5.7
610104,"ONAHAN",2019,"William J Onahan Elementary School","ES",660,190,12,182,418,24,4,0,0,15,0,5,404,9.4,15.1,32.7,37.6,5.2,42.8,401,10,21.7,28.4,36.2,3.7,39.9
609873,"CROWN",2019,"Crown Community Academy of Fine Arts Center ES","ES",226,215,199,26,0,0,0,0,0,1,0,0,127,37.8,33.9,23.6,4.7,0,4.7,125,40,38.4,15.2,6.4,0,6.4
609834,"LITTLE VILLAGE",2019,"Little Village Elementary School","ES",731,714,3,725,2,0,1,0,0,0,0,0,521,20.5,29.2,27.1,21.1,2.1,23.2,520,18.3,38.3,29.4,12.9,1.2,14
609820,"BURLEY",2019,"Augustus H Burley Elementary School","ES",553,70,10,95,368,52,1,0,0,27,0,0,307,3.3,9.4,16.3,54.4,16.6,71,301,2.3,9.3,23.3,56.1,9,65.1
610067,"MCKAY",2022,"Francis M McKay Elementary School","ES",623,501,439,168,12,0,3,0,0,1,0,0,345,44.6,30.4,17.7,7.2,0,7.2,342,52,33.3,11.7,2.9,0,2.9
610004,"CULLEN",2022,"Countee Cullen Elementary School","ES",164,130,158,2,1,0,0,0,0,1,0,2,123,42.3,23.6,22.8,11.4,0,11.4,123,39.8,35,21.1,4.1,0,4.1
400180,"KIPP - ONE",2022,"KIPP One Academy","ES",1003,825,628,367,4,0,1,0,0,2,1,0,635,39.2,23,25.4,12.1,0.3,12.4,635,29.6,37.8,24.6,8,0,8
610207,"VANDERPOEL",2022,"John H Vanderpoel Elementary Magnet School","ES",242,136,237,3,0,0,0,0,0,2,0,0,167,25.1,21.6,40.1,13.2,0,13.2,168,29.8,40.5,23.8,6,0,6
609958,"GUNSAULUS",2022,"Frank W Gunsaulus Elementary Scholastic Academy","ES",657,509,14,608,10,18,0,0,0,4,0,3,446,29.8,25.6,28.5,13.5,2.7,16.1,447,26.6,35.6,24.4,13,0.4,13.4
400046,"LEARN - BUTLER",2022,"L.E.A.R.N. - Romano Butler Campus","ES",536,447,505,11,0,0,0,0,0,0,0,20,301,39.5,28.9,19.3,11,1.3,12.3,278,49.3,28.1,14.7,7.9,0,7.9
400039,"ERIE",2022,"Erie Elementary Charter School","ES",380,305,61,302,9,0,0,0,0,8,0,0,262,49.6,28.2,16,6.1,0,6.1,259,55.6,29.3,12.4,2.7,0,2.7
610228,"WHITTIER",2022,"John Greenleaf Whittier Elementary School","ES",166,127,3,158,5,0,0,0,0,0,0,0,112,51.8,25.9,19.6,2.7,0,2.7,111,37.8,38.7,18.9,4.5,0,4.5
610155,"SAUGANASH",2022,"Sauganash Elementary School","ES",601,112,8,125,295,134,0,0,0,36,1,2,398,6.8,16.1,28.4,42,6.8,48.7,398,8.3,18.8,26.1,38.7,8,46.7
610215,"MADERO",2022,"Francisco I Madero Middle School","MS",252,236,1,251,0,0,0,0,0,0,0,0,259,37.1,28.2,24.3,10,0.4,10.4,259,43.6,37.1,16.2,3.1,0,3.1
610066,"MCDADE",2022,"James E McDade Elementary Classical School","ES",210,72,191,2,5,4,0,0,0,8,0,0,130,1.5,3.8,26.2,60.8,7.7,68.5,130,0.8,16.2,23.8,44.6,14.6,59.2
609845,"CARVER G",2022,"George Washington Carver Primary School","ES",461,396,454,7,0,0,0,0,0,0,0,0,283,51.9,33.9,12,2.1,0,2.1,277,64.3,27.1,7.6,1.1,0,1.1
610097,"NIXON",2022,"William P Nixon Elementary School","ES",589,458,15,563,7,1,1,0,0,2,0,0,325,48.3,29.8,15.1,6.5,0.3,6.8,323,50.8,31.9,12.4,5,0,5
609865,"JORDAN",2022,"Jordan Elementary Community School","ES",499,362,131,260,52,38,2,0,0,5,4,7,269,45,27.5,20.4,6.7,0.4,7.1,269,33.8,39.4,20.4,6.3,0,6.3
609791,"BASS",2022,"Perkins Bass Elementary School","ES",343,299,327,14,1,0,0,0,0,0,0,1,219,57.1,22.4,16.9,3.7,0,3.7,218,61.5,31.2,6,1.4,0,1.4
400116,"MONTESSORI ENGLEWOOD",2022,"The Montessori School of Englewood Charter","ES",333,274,278,50,4,0,0,0,0,1,0,0,173,45.7,27.7,20.8,5.2,0.6,5.8,168,60.1,32.1,7.7,0,0,0
610230,"WILDWOOD",2022,"Wildwood IB World Magnet School","ES",467,75,20,95,277,40,0,0,0,35,0,0,265,4.2,14,34.7,42.3,4.9,47.2,265,2.3,14.7,28.7,41.9,12.5,54.3
610009,"GALILEO",2022,"Galileo Math & Science Scholastic Academy ES","ES",539,255,135,307,55,19,0,0,0,22,1,0,342,14.6,17.3,31.3,32.2,4.7,36.8,342,16.1,31.6,30.4,19.6,2.3,21.9
609872,"PEREZ",2022,"Manuel Perez Elementary School","ES",257,195,5,241,5,6,0,0,0,0,0,0,171,26.3,32.7,28.7,11.7,0.6,12.3,171,23.4,41.5,28.7,5.8,0.6,6.4
610223,"WENTWORTH",2022,"Daniel S Wentworth Elementary School","ES",400,316,366,32,2,0,0,0,0,0,0,0,240,62.1,28.8,7.1,2.1,0,2.1,238,63.9,31.9,3.8,0.4,0,0.4
400035,"CHICAGO MATH & SCIENCE HS",2022,"Chicago Math and Science Academy Charter School","HS",601,500,245,234,46,62,2,0,0,11,1,0,216,15.3,23.1,33.8,25.5,2.3,27.8,216,16.2,38,31.9,12.5,1.4,13.9
610523,"EDISON PARK",2022,"Edison Park Elementary School","ES",412,56,4,98,283,19,0,0,0,8,0,0,271,11.8,15.5,36.9,33.9,1.8,35.8,266,10.2,25.6,32.3,29.3,2.6,32
609969,"HARTE",2022,"Bret Harte Elementary School","ES",329,201,290,17,11,3,0,0,0,7,1,0,181,31.5,26.5,27.6,13.8,0.6,14.4,177,36.2,43.5,15.3,5.1,0,5.1
609807,"HAMPTON",2022,"Lionel Hampton Fine & Performing Arts ES","ES",472,380,220,239,5,0,4,0,0,1,0,3,307,52.1,29.3,14.7,3.6,0.3,3.9,306,54.6,34.6,7.8,2.9,0,2.9
609960,"HALE",2022,"Nathan Hale Elementary School","ES",798,491,29,636,119,7,2,0,0,2,3,0,565,23.4,23.4,30.4,20,2.8,22.8,565,26.4,35.9,25.7,11.7,0.4,12
609818,"BURBANK",2022,"Luther Burbank Elementary School","ES",698,564,34,641,13,4,4,0,0,2,0,0,472,39,25.8,22.7,12.3,0.2,12.5,471,35.9,38,19.7,6.4,0,6.4
610199,"COLEMON",2022,"Johnnie Colemon Elementary Academy","ES",193,135,181,12,0,0,0,0,0,0,0,0,117,25.6,23.1,29.9,21.4,0,21.4,116,19.8,41.4,28.4,10.3,0,10.3
609857,"CLEVELAND",2022,"Grover Cleveland Elementary School","ES",462,316,14,366,49,18,4,0,0,11,0,0,265,30.6,23.4,25.3,18.9,1.9,20.8,266,30.1,35,27.1,7.5,0.4,7.9
610182,"SOLOMON",2022,"Hannah G Solomon Elementary School","ES",342,145,21,62,139,112,1,0,0,7,0,0,173,8.7,15,31.2,43.4,1.7,45.1,173,9.8,12.7,31.8,38.7,6.9,45.7
610229,"PRITZKER",2022,"A.N. Pritzker School","ES",648,179,140,174,229,49,5,0,0,49,2,0,436,8.9,11.9,30.3,42.4,6.4,48.9,436,11.5,20,26.8,33.3,8.5,41.7
609799,"BELL",2022,"Alexander Graham Bell Elementary School","ES",884,117,18,159,490,112,0,0,0,101,3,1,581,10.8,12.6,24.1,43.2,9.3,52.5,569,7.7,12.3,23.2,43.8,13,56.8
609961,"NINOS HEROES",2022,"Ninos Heroes Elementary Academic Center","ES",301,228,263,38,0,0,0,0,0,0,0,0,191,53.4,24.6,14.1,7.9,0,7.9,190,56.3,30,10,3.7,0,3.7
609997,"HOLMES",2022,"Oliver Wendell Holmes Elementary School","ES",118,95,104,12,0,0,0,0,0,1,0,1,75,49.3,25.3,21.3,4,0,4,75,49.3,37.3,10.7,2.7,0,2.7
609777,"ARMOUR",2022,"Phillip D Armour Elementary School","ES",248,181,29,178,21,10,1,0,0,8,1,0,154,17.5,24,40.9,16.2,1.3,17.5,154,27.3,34.4,27.9,10.4,0,10.4
610003,"CUFFE",2022,"Paul Cuffe Math-Science Technology Academy ES","ES",227,157,224,3,0,0,0,0,0,0,0,0,142,41.5,31.7,19,7.7,0,7.7,142,42.3,43,12.7,2.1,0,2.1
610221,"WEBSTER",2022,"Daniel Webster Elementary School","ES",211,148,208,1,0,0,1,0,0,1,0,0,132,46.2,18.2,25.8,9.8,0,9.8,131,42.7,37.4,18.3,1.5,0,1.5
609938,"GARY",2022,"Joseph E Gary Elementary School","ES",754,673,1,745,3,2,3,0,0,0,0,0,747,34,24,25.3,14.1,2.7,16.7,748,34.8,34.9,19.4,10.3,0.7,11
609815,"BOUCHET",2022,"Edward A Bouchet Math & Science Academy ES","ES",598,468,579,12,2,0,2,0,0,1,0,2,327,47.4,31.2,14.1,7.3,0,7.3,321,53.3,34.9,10.6,0.9,0.3,1.2
610235,"YOUNG ES",2022,"Ella Flagg Young Elementary School","ES",475,384,383,86,1,0,0,0,0,0,5,0,360,45,30,17.2,7.2,0.6,7.8,358,46.1,43.3,9.2,1.4,0,1.4
400052,"NOBLE - COMER",2022,"Noble - Gary Comer College Prep","HS",1043,787,1002,23,1,0,1,0,0,14,0,2,284,38.4,31,20.8,9.2,0.7,9.9,281,39.5,34.5,22.1,3.9,0,3.9
610520,"LASALLE II",2022,"LaSalle II Magnet Elementary School","ES",579,173,119,242,156,17,2,0,0,40,3,0,330,10.3,16.1,27.6,40,6.1,46.1,330,9.7,19.7,26.4,39.4,4.8,44.2
610143,"REAVIS",2022,"William C Reavis Math & Science Specialty ES","ES",292,212,286,4,0,1,0,0,0,1,0,0,146,39.7,30.1,17.8,12.3,0,12.3,142,50.7,36.6,12,0.7,0,0.7
610077,"MORRILL",2022,"Donald Morrill Math & Science Elementary School","ES",515,427,147,359,7,0,2,0,0,0,0,0,330,49.7,25.5,17.3,7.6,0,7.6,330,41.5,38.2,17.3,3,0,3
400049,"LEGACY",2022,"Legacy Charter School","ES",452,388,423,22,3,1,1,0,0,2,0,0,297,39.1,26.3,26.6,8.1,0,8.1,294,41.8,37.8,18,2.4,0,2.4
609900,"CURTIS",2022,"George W Curtis Elementary School","ES",377,303,353,19,3,0,1,0,0,1,0,0,252,62.3,23.8,11.1,2.8,0,2.8,252,55.6,34.9,7.9,1.6,0,1.6
610184,"SPRY ES",2022,"John Spry Elementary Community School","ES",292,256,7,280,3,1,0,0,0,0,0,1,199,49.2,25.1,17.1,8.5,0,8.5,199,44.7,38.7,16.1,0.5,0,0.5
609929,"FULTON",2022,"Robert Fulton Elementary School","ES",289,243,89,195,1,0,2,0,0,1,1,0,187,39.6,20.9,25.1,13.9,0.5,14.4,185,38.4,28.6,23.8,8.6,0.5,9.2
610082,"MOUNT GREENWOOD",2022,"Mount Greenwood Elementary School","ES",1154,169,29,175,923,11,1,0,0,14,1,0,743,6.5,16.6,33.4,39.7,3.9,43.6,745,5.1,15,34.1,40.4,5.4,45.8
609844,"CARTER",2022,"William W Carter Elementary School","ES",292,235,275,8,0,0,0,0,0,9,0,0,174,49.4,29.9,16.1,4.6,0,4.6,175,45.1,34.9,18.9,1.1,0,1.1
609883,"DENEEN",2022,"Charles S Deneen Elementary School","ES",464,356,457,7,0,0,0,0,0,0,0,0,239,43.9,28.9,22.6,4.6,0,4.6,241,51.9,36.1,10.8,1.2,0,1.2
610366,"WACKER",2022,"Charles H Wacker Elementary School","ES",218,151,215,3,0,0,0,0,0,0,0,0,131,31.3,38.2,19.8,10.7,0,10.7,131,29,42.7,22.1,6.1,0,6.1
610110,"WELLS ES",2022,"Ida B Wells Preparatory Elementary Academy","ES",288,215,244,6,0,0,0,0,0,1,0,37,166,31.3,32.5,27.1,8.4,0.6,9,166,28.3,50,18.1,3.6,0,3.6
400101,"ACERO - CISNEROS",2022,"Acero Charter Schools - Sandra Cisneros","ES",416,343,1,410,5,0,0,0,0,0,0,0,318,42.1,27,21.1,9.1,0.6,9.7,326,41.1,36.5,17.2,5.2,0,5.2
610099,"NORWOOD PARK",2022,"Norwood Park Elementary School","ES",339,44,1,122,185,14,1,0,0,16,0,0,267,7.1,13.5,31.1,44.6,3.7,48.3,266,8.6,18.8,39.8,29.3,3.4,32.7
610548,"STEM",2022,"STEM Magnet Academy","ES",399,149,142,83,27,130,1,0,0,14,1,1,234,3.8,11.5,33.3,42.7,8.5,51.3,226,6.6,20.4,28.8,36.7,7.5,44.2
609806,"BRADWELL",2022,"Myra Bradwell Communications Arts & Sciences ES","ES",420,331,408,9,0,0,0,0,0,3,0,0,291,57.4,25.4,11.7,5.2,0.3,5.5,290,55.9,33.1,7.9,3.1,0,3.1
609974,"HAWTHORNE",2022,"Hawthorne Elementary Scholastic Academy","ES",606,96,34,128,310,80,2,0,0,46,2,4,374,2.7,7.2,23,54.3,12.8,67.1,373,2.1,4,17.7,49.6,26.5,76.1
609895,"TURNER-DREW",2022,"Turner-Drew Elementary Language Academy","ES",198,150,193,4,0,0,0,0,0,0,0,1,124,27.4,29,28.2,14.5,0.8,15.3,124,21.8,41.1,26.6,10.5,0,10.5
610248,"CHICAGO ACADEMY ES",2022,"Chicago Academy Elementary School","ES",565,387,18,413,108,15,1,0,0,8,2,0,328,25.3,23.5,29,19.8,2.4,22.3,327,22.9,28.4,26.9,18.7,3.1,21.7
400048,"LEARN - EXCEL",2022,"L.E.A.R.N. - Excel Campus","ES",378,293,355,12,0,0,0,0,0,2,0,9,230,24.3,23,29.1,22.2,1.3,23.5,229,22.3,39.3,27.1,10.9,0.4,11.4
610094,"NETTELHORST",2022,"Louis Nettelhorst Elementary School","ES",615,98,53,90,347,58,2,0,0,62,3,0,388,11.6,15.5,27.3,38.7,7,45.6,386,10.1,19.9,29,33.7,7.3,40.9
610048,"MANIERRE",2022,"George Manierre Elementary School","ES",253,214,241,11,0,0,0,0,0,1,0,0,152,66.4,23.7,8.6,1.3,0,1.3,153,66,26.1,7.2,0.7,0,0.7
609963,"HAMILTON",2022,"Alexander Hamilton Elementary School","ES",443,33,13,56,325,16,0,0,0,33,0,0,233,8.6,12.9,24,50.2,4.3,54.5,226,7.1,14.6,26.1,45.1,7.1,52.2
610220,"WATERS",2022,"Thomas J Waters Elementary School","ES",617,131,12,151,363,28,1,0,0,57,1,4,368,10.9,13.9,31,38.6,5.7,44.3,367,8.2,18,27,40.3,6.5,46.9
610305,"LELAND",2022,"George Leland Elementary School","ES",374,316,348,19,0,0,0,0,0,3,3,1,211,68.7,20.4,9.5,0.9,0.5,1.4,211,69.2,26.5,3.8,0.5,0,0.5
400030,"CICS - WEST BELDEN",2022,"CICS - West Belden","ES",546,442,41,496,4,1,0,0,0,4,0,0,359,44.6,22,23.4,9.7,0.3,10,359,32.6,37.3,25.3,4.5,0.3,4.7
400076,"U OF C - NKO",2022,"University of Chicago - North Kenwood/Oakland","ES",317,191,302,4,6,0,1,0,0,4,0,0,151,25.2,25.8,29.8,17.9,1.3,19.2,151,26.5,29.8,29.8,13.2,0.7,13.9
610074,"MONROE",2022,"James Monroe Elementary School","ES",653,528,11,598,33,0,0,0,0,11,0,0,430,33,26.7,21.2,16.5,2.6,19.1,428,36.9,30.8,23.4,8.6,0.2,8.9
610117,"PASTEUR",2022,"Louis Pasteur Elementary School","ES",580,389,10,553,11,0,2,0,0,4,0,0,211,34.6,22.3,19.9,20.9,2.4,23.2,211,28.9,32.2,25.6,12.8,0.5,13.3
610138,"PULASKI",2022,"Pulaski International School of Chicago","ES",817,329,13,446,278,29,3,0,0,48,0,0,504,16.5,18.8,29,32.1,3.6,35.7,495,17.4,25.3,25.3,29.5,2.6,32.1
610319,"EVERGREEN",2022,"Evergreen Academy Middle School","MS",201,171,9,178,6,5,1,0,0,2,0,0,229,27.5,27.9,23.6,20.1,0.9,21,229,28.8,30.1,28.4,12.2,0.4,12.7
610109,"OWEN",2022,"William Bishop Owen Scholastic Academy ES","ES",273,147,267,4,0,0,0,0,0,2,0,0,170,22.4,28.8,28.8,18.8,1.2,20,170,27.6,36.5,27.6,7.6,0.6,8.2
610274,"JOHNSON",2022,"James Weldon Johnson Elementary School","ES",220,190,203,9,3,0,2,0,0,1,0,2,164,59.8,26.2,13.4,0.6,0,0.6,164,64.6,27.4,7.3,0.6,0,0.6
610146,"REVERE",2022,"Paul Revere Elementary School","ES",214,169,210,4,0,0,0,0,0,0,0,0,125,58.4,34.4,5.6,1.6,0,1.6,124,68.5,28.2,3.2,0,0,0
610011,"JAMIESON",2022,"Minnie Mars Jamieson Elementary School","ES",783,469,57,258,231,203,2,0,0,25,0,7,515,19.2,21.6,21.9,35.5,1.7,37.3,515,18.6,16.3,29.1,32,3.9,35.9
610364,"DUBOIS",2022,"William E B Dubois Elementary School","ES",202,151,193,8,1,0,0,0,0,0,0,0,123,41.5,30.9,22.8,4.9,0,4.9,122,65.6,24.6,9.8,0,0,0
609986,"HENDERSON",2022,"Charles R Henderson Elementary School","ES",171,130,117,51,3,0,0,0,0,0,0,0,108,49.1,25,14.8,11.1,0,11.1,109,44,42.2,12.8,0.9,0,0.9
610590,"BRONZEVILLE CLASSICAL",2022,"Bronzeville Classical Elementary School","ES",395,74,291,21,21,33,1,0,0,28,0,0,165,1.2,4.2,17,64.8,12.7,77.6,166,0.6,8.4,30.7,45.2,15.1,60.2
400115,"CATALYST - MARIA",2022,"Catalyst - Maria Charter School","ES",556,467,275,262,12,0,0,0,0,4,0,3,359,37,27.6,25.1,9.5,0.8,10.3,360,41.9,35.6,18.1,4.2,0.3,4.4
609988,"HENRY",2022,"Patrick Henry Elementary School","ES",448,359,16,371,31,13,6,0,0,1,1,9,314,44.9,24.8,17.8,11.5,1,12.4,315,35.2,36.2,16.5,12.1,0,12.1
400066,"PERSPECTIVES - MATH & SCI HS",2022,"Perspectives - Math and Science Academy","HS",408,342,392,7,2,1,1,0,0,0,0,5,39,30.8,38.5,15.4,15.4,0,15.4,39,35.9,48.7,15.4,0,0,0
610159,"SCAMMON",2022,"Jonathan Y Scammon Elementary School","ES",636,507,19,563,39,9,1,0,0,5,0,0,428,28.5,24.8,24.3,21.5,0.9,22.4,428,23.1,29.9,24.5,20.3,2.1,22.4
610178,"SCHMID",2022,"Theophilus Schmid Elementary School","ES",172,132,164,7,1,0,0,0,0,0,0,0,113,44.2,31.9,20.4,3.5,0,3.5,113,59.3,24.8,15,0.9,0,0.9
400069,"POLARIS",2022,"Polaris Charter Academy","ES",374,299,340,31,2,0,0,0,0,1,0,0,229,45.4,28.8,19.2,6.1,0.4,6.6,230,55.2,30.9,11.3,2.6,0,2.6
400151,"LEARN - 7",2022,"L.E.A.R.N. Charter School - 7th Campus","ES",179,135,170,6,0,0,1,0,0,2,0,0,80,51.3,32.5,13.8,2.5,0,2.5,82,47.6,37.8,13.4,1.2,0,1.2
609887,"DIXON",2022,"Arthur Dixon Elementary School","ES",460,330,448,11,1,0,0,0,0,0,0,0,378,17.7,23,34.1,22.5,2.6,25.1,376,27.4,37.2,26.3,9,0,9
400044,"KIPP - ASCEND",2022,"KIPP Ascend Charter School","ES",948,802,886,49,2,0,1,0,0,5,0,5,567,42,28,21.5,8.3,0.2,8.5,567,43.4,37,16.8,2.6,0.2,2.8
609939,"GILLESPIE",2022,"Frank L Gillespie Elementary School","ES",377,287,363,13,1,0,0,0,0,0,0,0,214,43,33.6,18.2,5.1,0,5.1,221,54.3,38.5,6.8,0.5,0,0.5
609885,"DEWEY",2022,"Dewey Elementary Academy of Fine Arts","ES",242,211,215,25,2,0,0,0,0,0,0,0,161,42.2,32.9,18.6,6.2,0,6.2,158,48.7,31.6,14.6,5.1,0,5.1
610135,"PORTAGE PARK",2022,"Portage Park Elementary School","ES",823,505,26,514,229,15,10,0,0,23,5,1,453,35.1,22.5,20.1,20.1,2.2,22.3,446,33,32.1,22.4,11.7,0.9,12.6
610056,"MASON",2022,"Roswell B Mason Elementary School","ES",215,188,210,5,0,0,0,0,0,0,0,0,178,45.5,32,14.6,7.3,0.6,7.9,178,53.9,33.1,8.4,4.5,0,4.5
610057,"FAIRFIELD",2022,"Fairfield Elementary Academy","ES",468,418,87,380,0,0,0,0,0,1,0,0,333,46.2,24,21,8.4,0.3,8.7,326,46.6,34.7,13.8,4.9,0,4.9
610033,"LASALLE",2022,"LaSalle Elementary Language Academy","ES",489,167,176,91,163,32,0,0,0,27,0,0,301,11.6,17.6,30.9,36.5,3.3,39.9,300,8.7,21.7,28.3,36,5.3,41.3
609894,"DRAKE",2022,"John B Drake Elementary School","ES",241,212,229,10,1,1,0,0,0,0,0,0,148,40.5,25,24.3,10.1,0,10.1,146,46.6,37.7,13.7,2.1,0,2.1
609971,"HARVARD",2022,"John Harvard Elementary School of Excellence","ES",349,269,341,6,0,0,0,0,0,0,0,2,203,52.7,30,13.3,3.9,0,3.9,202,59.4,28.7,11.4,0.5,0,0.5
610541,"LORCA",2022,"Federico Garcia Lorca Elementary School","ES",625,522,14,582,23,1,1,0,0,2,1,1,430,31.6,22.3,24.9,20,1.2,21.2,430,24.9,30.9,30.7,12.8,0.7,13.5
